acantho	m. | gr.
acanthocárpio	adj. | gr.
acanthocéphalos	m. pl. | gr.
acanthocládio	adj. | gr.
acanthodáctylos	m. | pl. | gr.
acanthómetro	m. | gr.
acanthóphago	adj. | gr.
acanthóphoro	adj. | gr.
acanthópio	adj. | gr.
acanthopomos	m. pl. | gr.
acanthopterygiano	adj.
acanthopterygio	adj. | pl. | gr.
acanthorinas	f. | pl. | gr.
acanthospermo	m. | gr.
acanthura	m. | gr.
acantia	f. | gr.
acantião	m. | gr.
acanto	m. | gr.
acantoameato	m.
acantoar	v. t.
acantocárpio	adj. | gr.
acantocéfalos	m. | pl. | gr.
acantochanado	adj. | Mús.
acantocládio	adj. | gr.
acantodáctilos	m. pl. | gr.
acantófago	adj. | gr.
acantóforo	adj. | gr.
acantómetro	m. | gr.
acantonamento	m.
acantonar	v. t.
acantópio	adj. | gr.
acantopomos	m. pl. | gr.
acantopterigiano	adj.
acantopterígio	adj. | pl. | gr.
acantorinas	f. pl. | gr.
acantospermo	m. | gr.
acantura	m. | gr.
acanular	v. t.
açapar	v. t. | pop.
acaparrar	v. | t. | Prov. trasm.
acapelado	adj. | pop. | Ant. | des. | Cf. | diccion.
acapelar	v. t.
acapelar	v. t. | des. | Cf. | diccion. | or.
acapellar	v. t.
acapitular	v. t.
acapna	f. | gr.
acapnia	f. | Med. | gr.
acapno	adj. | as. | gr.
acapu	m.
acapu-rana	m.
açar	suf.
acará	m. | Bras.
acará	m. | Bras.
acarajé	m. | Bras.
acaramelado	adj.
acaramular	v. t. | prov. | v. i.
acarangado	adj.
acarão	adv. | Ant.
acarapinhar	v. t. | V.
acarar	v. t. | V.
acaraúba	f.
açarçalhar	v. | t. | Prov. minh.
acarda	f. | lat.
acardia	f. | gr.
acardíaco	adj. | Terat. | gr.
acarditar	v. t. | pop.
acardumar-se	v. p.
acareação	f.
acareador	adj.
acareamento	m.
acareante	adj.
acarear	v. t. | as.
acarear	v. t. | Cf. | V. | id. | Prov. minh.
acarentar	v. t. | Ant.
acari	m. | qual.
acária	f.
acaríase	f. | gr.
acaricada	f. | Bras.
acariciadamente	adv.
acariciador	adj.
acariciante	adj.
acariciar	v. t.
acariciativo	adj.
acaricuara	f. | Bras.
acaridar-se	v. p.
acarídeos	m. pl. | gr.
acarima	m.
acarinhar	v. t.
acário	m.
acarlinga	f. | Náut. | des.
acarminado	adj.
acarna	m. | fam. | gr.
acarneirado	adj.
ácaro	m. | gr.
acarofobia	f. | Med. | gr.
acarophobia	f. | Med. | gr.
acárpio	adj. | gr.
acarraçado	adj.
acarrado	adj.
acarradoiro	m. | prov. | as. | Cf. | rev.
acarradouro	m. | prov. | as. | Cf. | rev.
acarrapatado	adj.
acarrar	v. i. | prov. | ﬁg.
acarrear	v. t.
acarredar	v. t. | Ant. | metáth.
acarreja	f. | Prov. trasm. | Cp.
acarrejar	v. t. | der. | v. i. | prov.
acarretador	m. | Prov. alg.
acarretadura	f.
acarretamento	m.
acarretar	v. t.
acarrêto	m. | V.
acarro	m. | Prov. alent. | as.
acartadeira	f. | Prov. beir. | num.
acartar	v. t. | pop.
acartonado	adj.
acartonar	v. t.
acarvalhar	v. | t.
acarvar	v. t. | Ant. | metáth.
acas	m. pl.
acasacado	adj.
acasalar	v. t.
acascarrilhado	adj.
acasear	v. t. | der.
acasmurrado	adj. | Cf.
acaso	m. | Adv.
acasquilhar	v. t. | V. | p.
acastanhado	adj.
acastanhar	v. t.
acastelado	v. t.
acastelamento	m.
acastelar	v. t.
acastelhanado	adj.
acastelhanar	v. t.
acastellado	v. t.
acastellamento	m.
acastellar	v. t.
acastos	m. pl.
acasulado	adj.
acasuso	m. e adj. | des.
acatadamente	adv.
acatador	m.
acatadura	f.
acatafasia	f. | Med. | as. | gr.
acataia	f.
acataléctico	adj. | gr.
acatalepsia	f. | gr.
acataléptico	adj.
acatamento	m.
acataphasia	f. | Med. | as. | gr.
acatápose	f. | Med. | gr.
acatar	v. t. | as. | v. i. | Ant. | lat.
acatarrado	adj.
acatarroado	adj. | V.
acatarsia	f. | Med. | gr.
acatasolado	adj.
acatástico	adj. | Med. | gr.
acatável	adj.
acatético	adj. | Med. | gr.
acatharsia	f. | Med. | gr.
acathéctico	adj. | Med. | gr.
acathisia	f. | Med. | gr.
acathólico	adj.
acatia	f.
acatingado	adj. | Bras.
acatisia	f. | Med. | gr.
acatitar	v. t. | Cf. | p.
ácato	m. | as.
acatólico	adj.
acauan	m. | Bras. | t. | onom. | der.
acaudelar	v. t. | Ant.
acaudilhadamente	adv.
acaudilhar	v. t.
acaule	adj. | Bot. | gr.
acauteladamente	adv.
acautelado	adj.
acautelamento	m.
acautelar	v. t.
acava	f. | des.
acavalado	adj. | Bras. | n.
acavalar	v. | t.
acavaleirar	v. t.
acavaletado	adj.
acavallado	adj. | Bras. | n.
acavallar	v. | t.
acavalleirar	v. t.
acavalletado	adj.
acc	
acca	f. | t. | port.
accadar	m. | t. | port.
acção	f. | Gram. | lat.
accedente	adj. | lat.
acceder	v. | lat.
acceitabilidade	f.
acceitação	f.
acceitador	m.
acceitamento	m. | Ant.
acceitante	m. e adj.
acceitar	v. | t. | lat.
acceitável	adj.
acceite	m.
acceito	adj.
acceleração	f. | lat.
acceleradamente	adv.
accelerado	adj.
accelerador	adj.
acceleramento	m. | V.
accelerar	v. t. | lat.
accelerativo	adj.
acceleratriz	adj. | fem.
accendalha	f.
accendedalha	f. | Cf.
accendedor	m.
accender	v. t. | ﬁg. | lat.
accendidamente	adv. | ﬁg.
accendimento	m.
accendível	adj.
accenso	m. | lat.
accento	m. | lat.
accentuação	f.
accentuar	v. t. | as. | ﬁg.
accepção	f. | lat.
acceptar	v. t. | der. | Ant.
acceptilação	f. | des. | lat.
acceptuar	v. i. | Prov. trasm. | Cp.
accesamente	adv.
acceso	adj. | ﬁg. | lat.
accessão	f. | lat.
accessibilidade	f. | b. lat.
accessível	adj. | b. lat.
accesso	m. | lat.
accessoriamente	adv.
accessório	adj.
acciano	adj. | Cf.
accidentação	f.
accidentado	adj.
accidental	adj. | Mús.
accidentalmente	adv.
accidentar	v. t.
accidentariamente	adv.
accidentário	adj.
accidentável	adj.
accidente	m. | pop. | lat.
accingir	v. | t. | des. | Cf. | fr. | lat.
accionado	m.
accionador	m.
accional	adj. | neol. | lat.
accionar	v. t. | v. i. | lat.
accionário	m. | V.
accionista	m. | lat.
accipitrário	m. | lat.
accípitres	m. pl. | lat.
accipitrianos	m. pl. | lat.
accipitrídeos	m. pl. | lat. | gr.
accipitrino	adj. | lat.
acclamação	f. | lat.
acclamador	m.
acclamar	v. t. | lat.
acclive	m. | Adj. | lat.
accommodação	f.
accommodadamente	adv.
accommodadiço	adj.
accommodamento	m. | V.
accommodar	v. t. | lat.
accommodatício	adj.
accommodável	adj.
accômodo	adj. | Ant.
accorredor	adj. | Cf.
accorrer	v. i. | lat.
accorrimento	m. | Ant.
accorro	m.
accrecentar	v. t. | der.
accrecer	v. i. | der.
accrescentada	adj. | f. | prov.
accrescentador	m. e adj.
accrescentamento	m.
accrescentar	v. | t.
accrescente	m. | pop.
accrescento	m. | Cf.
accrescer	v. | v. t. | lat.
accrescido	m. | port.
accrescimento	m.
accréscimo	m.
accúbito	m. | lat.
accubitor	m. | Ant. | Cf. | diccion. | lat.
accumbente	adj. | lat.
accumulação	f. | lat.
accumuladamente	adv.
accumulador	m. e adj. | Phýs.
accumulamento	m. | V.
accumular	v. t. | V. | p. | ﬁg. | lat.
accumulativamente	adv.
accumulativo	adj.
accúmulo	m. | neol.
accuradamente	adv.
accurar	v. t. | lat.
accusação	f. | lat.
accusado	m.
accusador	m. e adj. | lat.
accusamento	m.
accusante	m.
accusar	v. t. | lat.
accusativo	adj. | m. | Gram. | lat.
accusatoriamente	adv.
accusatório	adj. | lat.
accusável	adj. | lat.
accuse	m. | V.
accuso	m. | as.
acebar	v. t. | Prov. trasm.
acedente	adj. | lat.
aceder	v. i. | lat.
acedia	f. | gr.
acedrenchado	adj. | Ant.
acedrenche	m. | Ant. | Cf. | Geneal.
acefalia	f.
acefálico	adj.
acefalismo	m.
acefalitas	m. pl.
acéfalo	adj. | gr.
acefalobraquia	f.
acefalobráquio	adj. | gr.
acefalocardia	f.
acefalocárdio	adj. | gr.
acefalogastria	f. | gr.
acefalogástrico	adj.
acefalomia	f. | Terat. | gr.
acefalópode	m. e adj. | gr.
acefalopodia	f. | Terat.
acefalorraquia	f. | gr.
acefalostomia	f.
acefalóstomo	m. | gr.
acefalotoracia	f. | gr.
acefalotorácico	adj.
aceifa	f.
aceifão	m. | Prov. alent.
aceifar	v. t.
aceiramento	m.
aceirar	v. t.
aceirar	v. t. | as. | Bras. | Cf. | m.
aceiro	m. | Ant.
aceiro	m.
aceitabilidade	f.
aceitação	f.
aceitador	m.
aceitamento	m. | Ant.
aceitan	f.
aceitante	m. e adj.
aceitar	v. t. | lat.
aceitável	adj.
aceite	m.
aceito	adj.
aceleração	f. | lat.
aceleradamente	adv.
acelerado	adj.
acelerador	adj.
aceleramento	m. | V.
acelerar	v. t. | lat.
acelerativo	adj.
aceleratriz	adj. | fem.
acelga	f.
acém	m. | ár. | Cp. | cast.
acena	f. | fam. | gr.
acenamento	m.
acenar	v. i.
acendalha	f.
acendedalha	f. | Cf.
acendedor	m.
acender	v. t. | ﬁg. | lat.
acendidamente	adv. | ﬁg.
acendimento	m.
acendível	adj.
acendrar	v. t. | ﬁg. | lat.
acenha	f. | Cf. | m.
acenheiro	m. | des.
aceno	m.
acenoso	adj. | Bot.
acenso	m. | lat.
acento	m. | lat.
acentróptero	m. | gr.
acentuação	f.
acentuar	v. t. | as. | ﬁg.
áceo	suf. | Adj. | lat.
acepção	f. | lat.
acephalia	f.
acephálico	adj.
acephalismo	m.
acephalitas	m. pl.
acéphalo	adj. | gr.
acephalobrachia	f.
acephalobráchio	adj. | gr.
acephalocardia	f.
acephalocárdio	adj. | gr.
acephalogastria	f. | gr.
acephalogástrico	adj.
acephalomia	f. | Terat. | gr.
acephalópode	m. e adj. | gr.
acephalopodia	f. | Terat.
acephalorachia	f. | gr.
acephalostomia	f.
acephalóstomo	m. | gr.
acephalothoracia	f. | gr.
acephalothorácico	adj.
acepilhador	m.
acepilhadura	f.
acepilhar	v. t.
acepipar	v. t.
acepipe	m. | cast.
acepipeiro	adj.
aceptilação	f. | des. | lat.
aceptuar	v. i. | Prov. trasm. | Cp.
acéqua	f. | Ant.
acequia	f. | Prov. alent. | ár.
ácer	m. | lat.
aceração	f.
aceráceas	f. pl.
aceradamente	adv.
aceradas	f. pl.
acerado	adj. | ﬁg.
acerantho	m. | gr.
aceranto	m. | gr.
acerar	v. t.
acerário	m. | neol.
acerato	m.
acerato	m. | Sal.
acerbamente	adv.
acerbar	v. t. | Cf.
acerbidade	f. | ﬁg.
acerbo	adj. | lat.
acêrca	loc. prep. | seg. | prep. | lat.
acêrca	adv. | Cf. | or.
acercar-se	v. p.
acerdésia	f.
acerejado	adj.
acerejar	v. t.
acéreo	adj. | m. | pl.
acérico	adj.
acerina	f.
aceríneas	f. pl. | fem. | pl.
aceríneo	adj.
acero	m. | Bras.
aceroídeas	f. pl. | as. | lat. | gr.
acerolo	m.
áceros	m. pl. | gr.
aceroso	adj.
acerotosia	f. | gr.
acerra	f. | lat.
acerrimamente	adv.
acérrimo	adj. | lat.
acertadamente	adv.
acertador	m.
acertamento	m. | Chron. | V.
acertar	v. t. | v. i.
acêrto	m. | prov.
acervação	f. | lat.
acervar	v. t. | Cf.
acervejado	adj. | ﬁg.
acervo	m. | lat.
acérvulo	m.
acesamente	adv.
acescência	f.
acescente	adj. | lat.
aceso	adj. | ﬁg. | lat.
acessão	f. | lat.
acessibilidade	f. | b. lat.
acessível	adj. | b. lat.
acesso	m. | lat.
acessoriamente	adv.
acessório	adj.
acetabulária	f. | lat.
acetabulário	m. | lat.
acetabulífero	adj. | m. | pl. | lat.
acetabuliforme	adj.
acetábulo	m. | lat.
acetacético	adj.
acetal	m.
acetâmido	m. | lat.
acetanilido	m.
acetar	v. t. | lat.
acetário	m. | lat.
acetato	m. | Sal. | lat.
acéter	m. | cast.
acético	adj. | lat.
acetidina	f. | lat.
acetificação	f.
acetificar	v. t. | lat.
acetilanilina	f.
acetilena	f.
acetilene	m.
acetilênico	adj.
acetileno	m.
acétilo	m. | rad.
acetilogênio	m.
acetímetro	m.
acetina	f.
aceto	m. | Cf. | diccion.
acetol	m. | lat.
acetolado	m.
acetolato	m.
acetomel	m. | lat.
acetómetro	m. | lat. | gr.
acetona	f.
acetonato	m. | Sal.
acetonemia	f. | Med. | gr.
acetonia	f. | V.
acetónico	adj.
acetonina	f.
acetonuria	f. | Med. | gr.
acetosa	f. | des.
acetosamina	f.
acetosidade	f.
acetoso	adj. | lat.
acetre	m. | Ant.
acetulatura	f.
acetylanilina	f.
acetylena	f.
acetylene	m.
acetylênico	adj.
acetyleno	m.
acétylo	m. | rad.
acetylogênio	m.
acevadado	adj.
acevadar	v. t.
acevar	v. t. | V.
acha	f. | pl. | lat.
acha	f. | Ant. | al.
achabaçar	v. t. | Prov. beir.
achaboucado	adj. | prov. | mal.
achacadamente	adv.
achacadiço	adj.
achacado	adj. | t.
achacana	f.
achacar	v. i. | Ant.
achacoso	adj.
achada	f. | Ant.
achada	f. | Ant. | Prov. alg. | contr.
achádego	m. | Ant. | as.
achadiço	adj. | m. | prov.
achádigo	m.
achadilha	f. | Prov. trasm.
achado	m.
achadoiro	m.
achador	m.
achadouro	m.
achafundar	v. t. | pop.
achagual	m.
achaico	adj. | lat.
achaina	f. | gr.
achaio	adj. | lat.
achalmópteros	m. pl. | qual.
achaloucado	adj. | prov.
achamalotado	adj.
achamalotar-se	v. p. | neol.
achamboar	v. t.
achamboirado	adj. | mal.
achamento	m.
achamorrado	adj. | Bras. | Cp.
achanadamente	adv.
achanar	v. t. | Ant. | V. | p.
achanci	m. | Cf.
achancil	m. | Cf.
achancilado	m.
achânia	f.
achantar	v. t. | Ant.
achantis	m. pl.
achaparrado	adj.
achaparrar	v. i.
achaque	m. | Ant. | cast.
achaquilho	m.
achar	v. t. | lat.
achar	m. | t. | mal.
achária	f.
acharoado	adj.
acharoar	v. t.
achatadela	f. | fam.
achatado	adj. | ﬁg.
achatadura	f.
achatamento	m.
achatar	v. t. | fam.
achatar	v. t. | Ant. | fr.
achavascado	adj.
achavascar	v. t.
achega	f. | fam. | m. | Ant.
achegadamente	adv.
achegado	m. | Ant. | Cf. | rev.
achegador	m. | Prov. minh. | Ant.
achegamento	m.
achegança	f. | Ant.
achegar	v. | t. | Ant. | Cf. | rev.
acheguilho	m. | prov.
acheira	f. | prov. | Cf. | rev.
achêmenes	lat.
achênio	adj. | m. | as. | n. p. | al.
achens	m. pl. | Cf.
acheronte	m. | lat.
acheronteu	adj.
acherôntia	f. | as.
acherôntico	adj.
acheu	adj. | m. | pl. | lat.
achibantado	adj.
achicar	v. i. | v. t.
achicarar	v. t.
achilária	f.
achilia	f. | gr.
achilleas	f. | pl.
achilleia	f. | gr.
achilleico	adj.
achilleja	f.
achim	m.
achim	m.
achinar	v. t.
achinar	v. t. | Prov. trasm.
achincalhação	f.
achincalhamento	m.
achincalhar	v. t.
achincalhe	m.
achincalho	m.
achinelado	adj.
achinelar	v. t.
achinesar	v. t.
achiota	f.
achiote	m.
achiria	f. | Terat. | gr.
achiro	m. | gr.
achivo	m. e adj. | lat.
achlamídeas	adj. | f. | pl. | Bot. | gr.
achlâmydas	adj. | f. | pl. | gr.
achnantho	m. | gr.
acho	suf.
achoar	v. t. | Marn. | prov.
acholia	f. | Med. | gr.
achonaris	m. pl.
achores	m. pl. | gr.
achromasia	f. | gr.
achromático	adj. | as. | gr.
achromatina	f. | qual. | gr.
achromatismo	m.
achromatização	f.
achromatizar	v. t. | as.
achromatopsia	f. | as. | gr.
achromatóptico	adj.
achromia	f. | Med. | gr.
achromo	adj. | gr.
achromodermia	f.
achromolena	f. | gr.
achtheographia	f. | gr.
achtheómetro	m. | as. | gr.
achumaço	m. | Prov. alent.
achumbar	v. t.
achyrantho	m. | gr.
achyrastro	m. | gr.
achyróphoro	m. | gr.
achyróphyto	adj. | gr.
achyrospermo	gr.
aciano	m.
acianoblepsia	f. | Med. | gr.
aciantho	m. | gr.
acianto	m. | gr.
acicalar	v. t. | V.
acicárfio	m. | gr.
acicárphio	m. | gr.
acicate	m. | ﬁg. | ár.
acíclico	adj. | Bot. | as. | gr.
acicoca	f.
acícula	f. | as. | lat.
aciculado	adj.
acicular	adj.
acidação	f.
acidade	f. | V.
acidália	f. | lat. | n. p.
acidante	adj.
acidar	v. t.
acidável	adj.
acidentação	f.
acidentado	adj.
acidental	adj. | Mús.
acidentalmente	adv.
acidentar	v. t. | Prov. trasm.
acidentariamente	adv.
acidentário	adj.
acidentável	adj.
acidente	m. | pop. | lat.
acidez	f.
acidífero	adj. | lat.
acidificação	f.
acidificante	adj.
acidificar	v. t. | lat.
acidificável	adj.
acidimetria	f.
acidímetro	m. | num. | gr.
ácido	m. | Adj. | pl. | lat.
acidopirástica	f. | Med.
acidose	f. | Med.
acidotão	m. | gr.
acidrado	adj.
acidulacão	f. | Cf.
acidulante	adj.
acidular	v. t.
acídulo	adj. | lat.
aciganar-se	v. p.
acima	adj. | Cp.
acimar	v. t. | Ant.
acimento	m. | des. | Cp.
acinace	m. | lat.
acináceo	m. | gr.
acinaciforme	adj. | lat.
acincho	m. | Prov. beir.
acinesia	f. | gr.
acinésico	adj.
acineta	f. | gr.
acinético	adj. | Med. | gr.
acinetinas	f. | pl.
acingir	v. | t. | des. | Cf. | fr. | lat.
acinia	f. | gr.
ácino	m. | lat.
acinóforo	m. | gr.
acinóphoro	m. | gr.
acinopo	m. | gr.
acinte	m. | Adv.
acintemente	adv.
acíntli	f.
acintosamente	adv.
acintoso	adj.
acinzado	adj.
acinzador	m.
acinzamento	m.
acinzar	v. t.
acinzeirado	adj.
acinzelar	v. t. | der.
acinzentado	adj. | Cf.
acinzentar	v. t.
aciôa	f.
acioto	m. | gr.
acipipe	m. | V.
acipitrário	m. | lat.
acípitres	m. pl. | lat.
acipitrianos	m. pl. | lat.
acipitrídeos	m. pl. | lat. | gr.
acipitrino	adj. | lat.
aciprestal	m. | Cf.
acipreste	m.
acipreste	m. | corr. | pop.
acirandar	v. t.
acirologia	f. | gr.
acirológico	adj.
acirrado	adj.
acirrante	adj. | m. | Cf.
acirrar	v. t.
acisantero	m. | gr.
acisanthero	m. | gr.
acisba	m.
aciselar	v. | t. | Gal.
acisia	f. | gr.
acistia	f. | gr.
acistinervia	f. | gr.
acisturotrofia	f. | gr.
acitara	f. | Ant.
acitários	m. pl.
acizentar	v. t. | Prov. trasm.
aclamação	f. | lat.
aclamador	m.
aclamar	v. t. | lat.
aclâmidas	adj. | f. | pl. | gr.
aclamídeas	adj. | f. | pl. | Bot. | gr.
aclaração	f.
aclaradamente	adv.
aclaramento	m. | V.
aclarar	v. t. | v. i. | lat.
aclavado	adj. | Bot. | Cf. | lat.
acleia	f.
aclerizar-se	v. p.
aclésia	f.
aclia	f.
áclide	f. | lat.
aclimação	f.
aclimamento	m.
aclimar	v. t. | ﬁg.
aclimatação	f.
aclimatar	v. t. | Cf.
aclimatizar	v. | t. | Cf. | p.
aclive	m. | Adj. | lat.
aclopo	m. | gr.
acmadena	f. | gr.
acmástica	adj. | f. | gr.
acme	m. | Med. | gr.
acmela	f. | gr.
acmeodoro	m. | gr.
acmócero	m. | gr.
acna	f. | lat.
acnanto	m. | gr.
acne	f. | Med. | gr.
acne-caparrosa	f.
acne-mentagra	f.
acne-rosácea	f.
acnéfalo	m. | gr.
acnéphalo	m. | gr.
acnisto	m. | fam. | gr.
acnite	f. | Med.
aço	suf.
acoanhar	v. t. | Prov. alg.
açobar	v. t. | Prov. trasm.
acobardadamente	adv.
acobardado	adj.
acobardamento	m.
acobardar	v. t.
acobertar	v. t.
acobilhar	v. t. | V.
acobreação	f.
acobreado	adj.
acobrear	v. t.
acocéfalo	m. | gr.
acocéphalo	m. | gr.
acochar	v. | t. | Bras.
acochichar	v. t. | prov.
acóchlidos	m. pl. | gr.
acocho	m. | Bras.
acóclidos	m. pl. | gr.
acocoradamente	adv.
acocoramento	m.
acocorar	v. t. | as. | V. | p. | ﬁg.
açodadamente	adv.
açodado	adj.
açodamento	m.
açodar	v. t.
açofaifa	f. | Cf. | vb.
açôfar	m. | Ant.
açofeifa	f. | ár.
açofeifeira	f.
acognosia	f.
acogombrado	adj. | Ant.
acoguladamente	adv.
acogulado	adj.
acoguladura	f.
acogular	v. t.
açoiabá	m. | Bras.
acoimador	m.
acoimamento	m.
acoimar	v. t.
acoirelado	adj.
acoirelamento	m. | Ant.
acoirelar	v. t.
acoitadar	v. t. | Prov. trasm.
açoitadiço	adj.
acoitador	m.
acoitadura	f. | Ant.
acoitamento	m.
açoitar	v. t.
açoite	m. | fam. | ár.
açoiteiras	f. pl. | Bras. | S.
acoiteza	f. | Ant.
acoito	m. | Cf.
acolá	adv. | lat.
acolasto	m. | gr.
acólcetra	f. | Ant. | lat.
acolchetador	m.
acolchetamento	m.
acolchetar	v. t.
acolchoadeira	f.
acolchoadinho	m. | des.
acolchoador	m.
acolchoamento	m.
acolchoar	v. t.
acoleijos	m. | pop. | Ant. | Cf. | Med.
acolhedor	m. e adj.
acolheita	f. | Prov. trasm.
acolheitar	v. t. | Cf.
acolhença	f. | des. | Cf. | ed.
acolher	v. t.
acolherar	v. t. | Bras. | S.
acolhida	f.
acolhido	adj. | Ant.
acolhimento	m.
acolho	m. | Bras.
acolia	f. | Med. | gr.
acolim	m.
acolitado *	m.
acolitar	v. t.
acólito	m. | lat.
acologia	f. | Med. | gr.
acolytado *	m.
acolytar	v. t.
acólyto	m. | lat.
acomadrar-se	v. p.
acomás	m.
acometedor	m. e adj.
acometer	v. t. | v. i.
acometida	f.
acometimento	m.
acometível	adj.
acomia	f. | gr.
acommetedor	m. e adj.
acommeter	v. | t. | v. i.
acommetida	f.
acommetimento	m.
acommetível	adj.
acomodação	f.
acomodadamente	adv.
acomodadiço	adj.
acomodamento	m. | V.
acomodar	v. | t. | lat.
acomodatício	adj.
acomodável	adj.
acômodo	adj. | Ant.
acompadrado	m. | des.
acompadrar	v. t.
acompanhadeira	f.
acompanhador	m.
acompanhamento	m.
acompanhante	adj.
acompanhar	v. t.
acompleicionado	adj.
acompleiçoado	adj.
acomplexionado	adj.
acompridar	v. t.
acômpsia	f. | gr.
aconans	m. | pl.
aconapar	v. t. | Prov. beir. | as.
aconchado	adj.
aconchavar	v. t. | Cf.
aconchegado	adj.
aconchegar	v. t. | der. | V.
acondicionador	m.
acondicionamento	m.
acondicionar	v. t. | mal.
acondicionável	adj.
acondiçoar	v. t.
acôndilo	m. | Anat. | gr.
acondimentar	v. t. | Cf.
acôndylo	m. | Anat. | gr.
aconeína	f.
aconfeitar	v. t.
aconfradar	v. t.
aconhecer	v. t.
aconina	f.
aconitato	m. | Sal.
aconitela	f.
aconítico	adj.
aconitina	f.
acónito	m. | fam. | lat.
aconselhadamente	adj.
aconselhador	m. | lat.
aconselhar	v. t.
aconsoantar	v. t. | Cf.
acontecedeiro	adj. | freq.
acontecer	v. | p. | Ant. | sign. | Cf. | rev.
acontecimento	m. | Cf.
acôntia	f. | gr.
acontiado	m. | Ant.
acôntias	m. pl. | gr.
acôntio	m. | gr.
acontioso	adj. | Ant.
acontista	m. | gr.
acontraltado	adj. | Mús. | ed.
ácopo	m. | gr.
acoposo	adj. | Ant.
açor	m. | lat.
açoramento	m.
acorão	m. | gr.
açorar	v. t. | Ant. | Açor.
acorçoar	v. t. | Cf.
acorcovar	v. t. | V.
acorcundado	adj.
açorda	f. | ﬁg. | Gír. | ár.
acordação	f. | Ant. | V.
acordadamente	adv.
acordam	m. | pess. | pl. | ind. | V.
açordamento	m.
acordança	f.
acordante	adj.
acórdão	m. | pess. | pl. | ind. | V.
acordar	v. t. | v. i. | V. | p. | des. | lat.
acorde	m. | Adj.
acordeão	m.
acordemente	adv.
acordina	f. | as.
acôrdo	m.
acordoar	v. t. | V.
açoreanismo	m.
açoreanista	m.
açoreano	adj. | m.
açorear	v. t. | der. | V.
açoreiro	m.
açorenha	f. | Açor.
açorenho	m. e adj. | p. us.
acôres	m. pl. | gr.
acori	m.
acória	f. | gr.
açórico	adj.
acoríneas	f. pl. | fam.
acório	m.
açorite	f. | n. p.
acormóseo	adj. | gr.
acornar	v. t.
ácoro	m. | lat.
acoroçoadamente	adv.
acoroçoado	adj.
acoroçoador	adj.
acoroçoamento	m.
acoroçoar	v. t.
acorredor	adj. | Cf.
acorreitar	v. i. | Prov. trasm.
acorrentamento	m.
acorrentar	v. t. | v. i. | Prov. trasm.
acorrer	v. i. | lat.
acorrilhar	v. t.
acorrimento	m. | Ant.
acorro	m.
acortinamento	m.
acortinar	v. t.
acoruchado	adj.
acosmia	f. | gr.
acosmo	m. | gr.
acossa	f. | pop.
acossadamente	adv.
acossado	adj.
acossamento	m.
acossar	v. t.
acostadamente	adv.
acostado	adj. | Ant. | m. | Cf. | Prov. alg.
acostamento	m. | Cf.
acostar	v. t. | v. i. | Prov. trasm. | Ant.
acostável	adj. | as.
acostumadamente	adv.
acostumado	adj.
acostumar	v. t.
açoteia	f. | Prov. alg. | Cp. | Ant. | ár.
acothurnado	adj.
acotiar	v. t.
acotibóia	f.
acoticar	v. t.
acotiledóneas	f. pl.
acotiledóneo	adj.
acotilédono	adj.
acotoar	v. t.
acotovelado	adj. | Cf. | f.
acotovelador	m.
acotovelamento	m.
acotovelar	v. t.
acoturnado	adj.
acotyledóneas	f. pl.
acotyledóneo	adj.
acotylédono	adj.
açougada	f.
açougagem	f. | Cf. | port. | des.
açougaria	f.
açougue	m. | Ant. | Cf. | port. | Agr. | p. | ár. | as.
açougueiro	m. | Bras.
acourôa	f.
açoutador	m. e adj.
açoutadura	f. | p. us.
açoutar	v. t.
açoute	m. | fam. | ár.
acovar	v. t.
acovilhar	v. t.
acquiescência	f.
acquiescêr	v. t. | lat.
acquirente	adj.
acquirição	f. | Ant.
acquiridor	m.
acquirimento	m. | Ant.
acquirir	v. t. | Ant.
acquiritivo	adj.
acquisição	f.
acquísito	adj. | Cf. | lat.
acquistar	v. t. | Ant.
acquisto	m. | des. | contr. | lat.
acracia	f. | neol. | gr.
acradênia	f.
acrania	f. | Cp.
acranianos	m. pl. | Zool.
acrânio	Adj.
acraniota	m. e adj.
acrantera	f. | gr.
acranthera	f. | gr.
acrantho	m. | gr.
acranto	m. | gr.
acrasia	f. | Med. | gr.
acrata	m. | neol.
acratera	f. | gr.
acrathera	f. | gr.
acrático	adj. | neol.
acratóforo	m. | gr.
acratóphoro	m. | gr.
acratópoto	adj. | des. | gr. | lat.
acravar	v. | t. | ﬁg.
acre	m. | al.
acre	adj. | lat.
acre-doce	m. e adj.
acreditador	m.
acreditar	v. t. | v. i.
acreditável	adj.
acredor	m.
acrejo	m. | Ant.
acremente	adv.
acrescentada	adj. | f. | prov.
acrescentador	m. e adj.
acrescentamento	m.
acrescentar	v. t.
acrescente	m. | pop.
acrescento	m. | Cf.
acrescer	v. i. | v. t. | lat.
acrescido	m. | port.
acrescimento	m.
acréscimo	m.
acriançado	adj.
acriançar-se	v. | p.
acribologia	f. | gr.
acribólogo	m.
acribómetro	m. | gr.
acridão	f.
acridez	f.
acrídia	f. | gr.
acridiano	adj. | m. | pl.
